ts,x,y,z,vx,vy,vz
2.4154736473011207,-7515.304565091702,105.96073190939121,159.30312674959302,0.12616379226932833,0.8277173017125254,0.5467785346609337
2.415577681041943,-7512.4428940807575,130.5627291602496,175.42238241299015,0.06738746369475204,0.8364213024177797,0.5439286116748536
2.41566296074,-7511.397470464521,150.88346938926986,188.56918642967648,0.018879115987388704,0.8406174629828428,0.5413001569442074
2.4157372474158523,-7511.445934543177,168.64359628963967,199.96710225929618,-0.02347751148517823,0.8421036007405472,0.5388045397676863
2.4158094841057167,-7512.350299131736,185.92362658638564,210.99813109805316,-0.06464599031866648,0.8416113788958017,0.5362006926970779
2.4158943094119114,-7514.48922317694,206.17428564937353,223.88083910317317,-0.11282723221807335,0.838604149057432,0.532928791541299
2.415988140078745,-7518.203165651477,228.4512404007171,238.03602027834313,-0.16573478573271094,0.8322477035961063,0.5290517372215501
2.41608920980619,-7523.772232791485,252.20801747930042,253.1635936589609,-0.22202909212823113,0.8218943727531214,0.5245881453916652
2.416196531869705,-7531.439982222959,277.05057470893297,269.08203665269957,-0.28073338586938107,0.807010424027161,0.5195410874702933
2.416309542573628,-7541.4258004652065,302.65279220155355,285.6727988142875,-0.3410345198497809,0.7871438193297761,0.5139066685321005
2.4164279480281357,-7553.9327065076195,328.71910216065726,302.8560131804701,-0.4021971475099392,0.761906557431103,0.5076769172203456
2.416551649884072,-7569.153020517541,354.96455102702714,320.57825730363345,-0.46352041467822097,0.7309634230976692,0.5008405926738247
2.416680708566412,-7587.273046713919,381.1022003244675,338.80589384321956,-0.5243131804063309,0.694023692202393,0.4933830190774268
2.4168153280678943,-7608.47749126697,406.8336570490249,357.5214329441239,-0.5838779044754968,0.6508339030863899,0.4852853008887023
2.416955856304368,-7632.954257955035,431.8405882218857,376.72184269542186,-0.641498379002223,0.6011702713817108,0.4765229632917605
2.4171028002123154,-7660.900429850962,455.7757868681309,396.41844075420516,-0.6964283754755145,0.5448292047736634,0.46706386657312005
2.417252553864053,-7691.616832092339,477.6622445233421,416.07952284794317,-0.746528472497244,0.48343134355421935,0.457153558249626
2.417399432377348,-7723.6893398507145,496.5206591326561,434.94867344091193,-0.7897046664493957,0.4199674694945965,0.44720673558696966
2.4175434717737923,-7756.771529953724,512.3890167021617,453.04607547866675,-0.8262023098421013,0.35522796145374186,0.43726746804787037
2.4176846612286464,-7790.53452125631,525.333295973362,470.3875714566724,-0.8563240891174985,0.28992922192068715,0.4273758307082323
2.4178227591540677,-7824.620286520438,535.4338859535101,486.9631015286027,-0.8803908384982951,0.22480467253776895,0.41758212448984844
2.417957246061793,-7858.624348832896,542.7988677122402,502.73406441390034,-0.8987612359499886,0.16063492807217628,0.4079517871475696
2.418087219563727,-7892.066784973404,547.5798479799151,517.6247522295541,-0.9118531382831393,0.09829815663406416,0.39857411682839483
2.4182111569649094,-7924.331527693298,549.994335174772,531.5004202886408,-0.920171594374458,0.0388760740069426,0.38958039963039054
2.4183102147317954,-7950.286318702256,550.4223146137231,542.3624854259031,-0.9239736674236155,-0.008417952373511329,0.38236343965603103
2.418410105557357,-7976.532345290032,549.5103582368748,553.1099330295401,-0.9253180089717704,-0.055788446172848415,0.37506563631734896
2.418517753919732,-8004.818596899572,547.0297632030318,564.4599087857536,-0.9240500723536671,-0.10633622220354401,0.36718397518227996
2.418640400113502,-8036.9427405267215,542.33268029867,577.0971723742119,-0.91928961752406,-0.16311602217378338,0.35818956213528796
2.4187756863473275,-8072.111568926068,534.878822899516,590.6731359683674,-0.9101119180959756,-0.22452630479121302,0.3482588620501532
2.4189226085848397,-8109.814802798312,524.1442677501338,604.9843934502338,-0.8957104343389476,-0.289507103528861,0.33747363574457656
2.4190807729965935,-8149.623365733801,509.6058191011071,619.8877729557025,-0.8753454038034058,-0.35717749222219275,0.32587522626017135
2.419250162244032,-8191.118078024381,490.73148193409884,635.2714931437796,-0.8483187820876129,-0.42671328706058315,0.31348208019493146
2.4194310269223114,-8233.84787117466,466.975729625564,651.0401977082942,-0.8139606903307058,-0.49728135725087075,0.30029859527991926
2.419623831943755,-8277.298844441983,437.7783550046978,667.1058991280252,-0.7716222151745753,-0.5679962384611883,0.28632050248457985
2.4198292301390327,-8320.86646535047,402.56697322067,683.3816570272089,-0.7206728405345156,-0.6378849801295797,0.27153896413037754
2.4200448847385103,-8363.232689449364,361.3985020428916,699.5462694617079,-0.661412695462498,-0.7049189646395312,0.2561688887678677
2.4202602243529143,-8401.75257653773,316.39702845501756,714.7531105019268,-0.5970747457386923,-0.7651264632216822,0.24100465406077956
2.420474697886425,-8436.066553079907,268.1240785465508,728.9830455436244,-0.5285623411034601,-0.8182258217050092,0.22611580277015564
2.420687656200388,-8465.891397849759,217.1999321125349,742.2221092182925,-0.4568030043233938,-0.8640404844119134,0.21157754261345305
2.4208981985126004,-8491.015215014075,164.33416933599827,754.4544026477865,-0.38279686974773464,-0.9024789740004362,0.19747976604821038
2.4211051399383337,-8511.321285255552,110.32989961396524,765.6645311862702,-0.30762912618822247,-0.9335605972358755,0.18392643096973946
2.421306954345949,-8526.81256756205,56.089371107920826,775.8387315401818,-0.23248654918118455,-0.9574428869600772,0.17103544269939408
2.421501662030209,-8537.636662450817,2.6299112328525283,784.9635389313305,-0.15869033875811048,-0.9744512651990497,0.15894058052243193
2.421686580829703,-8544.113518833152,-48.866204733844434,793.0192560226952,-0.08777720587826225,-0.9851144215042876,0.14779965721366906
2.421870880168898,-8546.848085201796,-100.60774859341775,800.4751954471087,-0.016624397248423805,-0.9904223040063638,0.13706673244391748
2.422039810241121,-8546.077342331988,-148.16331474164866,806.8244323799393,0.048746976609215474,-0.9906288672011304,0.12758596999382735
2.422192713347867,-8542.675772252947,-191.1294477370188,812.1861159565821,0.10783767463900588,-0.9869814317564075,0.1193259791349896
2.4223685481601165,-8535.597790086462,-240.23619642820722,817.9180384239988,0.175463284811756,-0.978294552031492,0.11023794786084742
2.422560862452068,-8524.005777117567,-293.3028236127386,823.6817183915657,0.24872409240837562,-0.963309985613738,0.10084739695445652
2.422765766790248,-8507.282709926227,-348.76363483997983,829.2776603413748,0.3255873779196017,-0.9410706196316299,0.09153659489831759
2.42298041267954,-8485.017245539942,-405.26540629075953,834.5834549753941,0.4043197114034859,-0.9108772624110171,0.0826328251557037
2.4232024855634466,-8457.002111830703,-461.55430068598463,839.5324986648537,0.483313850155964,-0.8722768718171091,0.07443642347921414
2.4234300165086275,-8423.228964783362,-516.4542339221679,844.1043616295293,0.5610397983752734,-0.8250542349684458,0.06722985943511571
2.4236560438651633,-8384.82532741635,-567.724818965049,848.2267580130766,0.63438244880586,-0.7705771027933654,0.061399000787174716
2.423877044624995,-8342.857381460592,-614.2462041770195,851.9396266264508,0.7017039122133463,-0.7101753723485378,0.05711882434101873
2.424094375182803,-8297.612776543265,-656.0878284953507,855.3750436236544,0.763012352454926,-0.6440884991273537,0.05442568596786631
2.4243098496024937,-8249.181792896296,-693.348836386361,858.6663691689087,0.8183334758824049,-0.5722584273323044,0.05339114718170952
2.424526027469162,-8197.375117970976,-726.1268114574626,861.9590943510565,0.8676675782800455,-0.4941868633786406,0.054150878715142486
2.4247473574108906,-8141.414153832546,-754.5341504228472,865.4414370057798,0.9110129139621724,-0.40842332793502323,0.056972412557586054
2.4249540277537043,-8086.91345431151,-776.0421589968495,868.913594373972,0.9442297437929762,-0.32346632647315465,0.06164192221705258
2.425143715354367,-8035.359706232548,-791.287957331465,872.3929930549294,0.9679544066286697,-0.24180090998950765,0.06779813136352708
2.4253173142931983,-7987.212184980752,-801.3139743861235,875.910250276923,0.9835316997089633,-0.16438893907212404,0.0751110669498124
2.4254593204797614,-7947.355341676124,-806.6409004082115,879.0826923557958,0.9916260387502576,-0.09947619554993556,0.08235463430423287
2.4255850180375935,-7911.871295671879,-809.1525151341173,882.1529422140942,0.9951170476637002,-0.04105805701124745,0.08975687942181483
2.4256891658626727,-7882.418979913311,-809.6444640892496,884.9085434175635,0.9952902545517762,0.0078726379561402,0.09661951545041106
2.4257952168526504,-7852.462188620402,-808.652144812122,887.9335713469774,0.9928498541790424,0.05804612839780401,0.10430634704887301
2.4259055725993934,-7821.4118945575665,-806.0108385973706,891.3390964166402,0.987426311343443,0.11047160861200589,0.1130721157375139
2.4260271550071546,-7787.457965241758,-801.1965527832115,895.4246953064321,0.9779538006717816,0.16827270186413248,0.12365541459621691
2.4261563645943407,-7751.806445795519,-793.895207360993,900.1867287432099,0.963769567916819,0.22946832524194802,0.13598715993829572
2.426290973090597,-7715.3056718612415,-783.9099113693502,905.6518961982407,0.944385467549055,0.2926155544598864,0.15004074769970396
2.4264295481130898,-7678.6007457684855,-771.1270504693381,911.8648068855646,0.9194421169171941,0.3565593199719381,0.16580604627087012
2.42657114069604,-7642.216041412453,-755.4958434597849,918.8812745156933,0.8886837203153974,0.42029928531634647,0.18327508289168193
2.426715128383342,-7606.595966775626,-737.0135074964559,926.7655418188082,0.8519405354730706,0.4829255415563241,0.202435780756241
2.4268611287865975,-7572.127935183578,-715.7136754704902,935.5894712962489,0.809115420880851,0.5435836394329643,0.22326903644172566
2.4270089503009378,-7539.156995800199,-691.6568179384499,945.4330301712055,0.7601724690720708,0.6014532565202013,0.24574742620445994
